Case_ID,Sample_ID,Age_2010,Race,Sex,Highest_Grade_Completed,Marital_Status,Region,Income_Year,Income,avg_LT_rate,income_type
3668,1,49,Non-Black/Non-Hispanic,Male,7TH YEAR COLLEGE,Married,North Central,2006,97000,4.76882,Inlier
3676,1,49,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2000,60000,6.186852589641434,Inlier
3676,1,49,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2002,72000,5.480178064516129,Inlier
3676,1,49,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2004,74600,4.845420000000001,Inlier
3676,1,49,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2006,74000,4.76882,Inlier
3676,1,49,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2008,94000,4.556494023904381,Inlier
3676,1,49,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2010,86000,3.9247597609561753,Inlier
3677,5,46,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,North Central,2000,32000,6.186852589641434,Inlier
3677,5,46,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,North Central,2002,34900,5.480178064516129,Inlier
3677,5,46,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,North Central,2004,30000,4.845420000000001,Inlier
3677,5,46,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,North Central,2006,60000,4.76882,Inlier
3677,5,46,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,North Central,2008,5000,4.556494023904381,Inlier
3677,5,46,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,North Central,2010,8000,3.9247597609561753,Inlier
3679,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2000,53000,6.186852589641434,Inlier
3679,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2002,58000,5.480178064516129,Inlier
3679,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2004,55000,4.845420000000001,Inlier
3679,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2006,85000,4.76882,Inlier
3679,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2010,100000,3.9247597609561753,Inlier
3680,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2000,23000,6.186852589641434,Inlier
3680,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2002,53000,5.480178064516129,Inlier
3680,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2004,12000,4.845420000000001,Inlier
3680,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2006,36000,4.76882,Inlier
3680,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2008,56000,4.556494023904381,Inlier
3680,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2010,46000,3.9247597609561753,Inlier
3681,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2000,43500,6.186852589641434,Inlier
3681,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2002,47000,5.480178064516129,Inlier
3681,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2004,51000,4.845420000000001,Inlier
3681,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2006,54000,4.76882,Inlier
3681,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2008,48000,4.556494023904381,Inlier
3681,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2010,51000,3.9247597609561753,Inlier
3686,1,50,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Divorced,North Central,2000,68000,6.186852589641434,Inlier
3686,1,50,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Divorced,North Central,2002,63750,5.480178064516129,Inlier
3686,1,50,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Divorced,North Central,2006,69000,4.76882,Inlier
3686,1,50,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Divorced,North Central,2008,100000,4.556494023904381,Inlier
3686,1,50,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Divorced,North Central,2010,72000,3.9247597609561753,Inlier
3687,5,49,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2000,30000,6.186852589641434,Inlier
3687,5,49,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2002,20000,5.480178064516129,Inlier
3687,5,49,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2004,24000,4.845420000000001,Inlier
3687,5,49,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2008,18000,4.556494023904381,Inlier
3687,5,49,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,North Central,2010,35000,3.9247597609561753,Inlier
3690,1,48,Non-Black/Non-Hispanic,Male,7TH YEAR COLLEGE,Never Married,South,2000,80000,6.186852589641434,Inlier
3693,1,47,Non-Black/Non-Hispanic,Male,10TH GRADE,Divorced,South,2000,29000,6.186852589641434,Inlier
3693,1,47,Non-Black/Non-Hispanic,Male,10TH GRADE,Divorced,South,2002,42000,5.480178064516129,Inlier
3693,1,47,Non-Black/Non-Hispanic,Male,10TH GRADE,Divorced,South,2004,37000,4.845420000000001,Inlier
3693,1,47,Non-Black/Non-Hispanic,Male,10TH GRADE,Divorced,South,2006,30000,4.76882,Inlier
3693,1,47,Non-Black/Non-Hispanic,Male,10TH GRADE,Divorced,South,2008,25000,4.556494023904381,Inlier
3693,1,47,Non-Black/Non-Hispanic,Male,10TH GRADE,Divorced,South,2010,25000,3.9247597609561753,Inlier
3694,1,51,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,North Central,2000,59000,6.186852589641434,Inlier
3694,1,51,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,North Central,2002,49400,5.480178064516129,Inlier
3694,1,51,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,North Central,2004,53200,4.845420000000001,Inlier
3694,1,51,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,North Central,2006,56000,4.76882,Inlier
3694,1,51,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,North Central,2008,67000,4.556494023904381,Inlier
3694,1,51,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,North Central,2010,73000,3.9247597609561753,Inlier
3695,3,47,Black,Male,3RD YEAR COLLEGE,Never Married,North Central,2002,400,5.480178064516129,Inlier
3695,3,47,Black,Male,3RD YEAR COLLEGE,Never Married,North Central,2004,2000,4.845420000000001,Inlier
3695,3,47,Black,Male,3RD YEAR COLLEGE,Never Married,North Central,2010,32000,3.9247597609561753,Inlier
3697,8,47,Hispanic,Female,12TH GRADE,Never Married,North Central,2000,3000,6.186852589641434,Inlier
3697,8,47,Hispanic,Female,12TH GRADE,Never Married,North Central,2002,3500,5.480178064516129,Inlier
3697,8,47,Hispanic,Female,12TH GRADE,Never Married,North Central,2004,6000,4.845420000000001,Inlier
3697,8,47,Hispanic,Female,12TH GRADE,Never Married,North Central,2006,5000,4.76882,Inlier
3697,8,47,Hispanic,Female,12TH GRADE,Never Married,North Central,2008,4000,4.556494023904381,Inlier
3700,4,52,Hispanic,Male,1ST YEAR COLLEGE,Divorced,North Central,2000,18000,6.186852589641434,Inlier
3700,4,52,Hispanic,Male,1ST YEAR COLLEGE,Divorced,North Central,2002,35000,5.480178064516129,Inlier
3700,4,52,Hispanic,Male,1ST YEAR COLLEGE,Divorced,North Central,2004,22500,4.845420000000001,Inlier
3700,4,52,Hispanic,Male,1ST YEAR COLLEGE,Divorced,North Central,2006,25000,4.76882,Inlier
3700,4,52,Hispanic,Male,1ST YEAR COLLEGE,Divorced,North Central,2008,36000,4.556494023904381,Inlier
3700,4,52,Hispanic,Male,1ST YEAR COLLEGE,Divorced,North Central,2010,26000,3.9247597609561753,Inlier
3704,7,49,Black,Female,11TH GRADE,Never Married,West,2002,1800,5.480178064516129,Inlier
3705,5,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,West,2000,28100,6.186852589641434,Inlier
3705,5,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,West,2002,36000,5.480178064516129,Inlier
3705,5,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,West,2004,43000,4.845420000000001,Inlier
3705,5,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,West,2006,45000,4.76882,Inlier
3705,5,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,West,2008,77000,4.556494023904381,Inlier
3705,5,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,West,2010,82000,3.9247597609561753,Inlier
3706,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,West,2000,43000,6.186852589641434,Inlier
3706,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,West,2002,52000,5.480178064516129,Inlier
3706,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,West,2004,51000,4.845420000000001,Inlier
3706,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,West,2006,42000,4.76882,Inlier
3706,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,West,2008,45000,4.556494023904381,Inlier
3706,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,West,2010,32000,3.9247597609561753,Inlier
3707,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2008,90000,4.556494023904381,Inlier
3707,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2010,100000,3.9247597609561753,Inlier
3708,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2000,55000,6.186852589641434,Inlier
3708,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2002,58000,5.480178064516129,Inlier
3708,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2004,66000,4.845420000000001,Inlier
3708,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2008,87000,4.556494023904381,Inlier
3708,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2010,90000,3.9247597609561753,Inlier
3709,6,49,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,North Central,2000,31000,6.186852589641434,Inlier
3709,6,49,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,North Central,2002,29707,5.480178064516129,Inlier
3709,6,49,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,North Central,2004,28500,4.845420000000001,Inlier
3709,6,49,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,North Central,2006,30000,4.76882,Inlier
3709,6,49,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,North Central,2008,31730,4.556494023904381,Inlier
3709,6,49,Non-Black/Non-Hispanic,Female,5TH YEAR COLLEGE,Married,North Central,2010,30000,3.9247597609561753,Inlier
3710,2,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2000,45000,6.186852589641434,Inlier
3710,2,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2002,56000,5.480178064516129,Inlier
3710,2,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2004,56000,4.845420000000001,Inlier
3710,2,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2006,66000,4.76882,Inlier
3710,2,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2008,65000,4.556494023904381,Inlier
3710,2,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,North Central,2010,70000,3.9247597609561753,Inlier
3712,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2000,46000,6.186852589641434,Inlier
3712,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2002,45000,5.480178064516129,Inlier
3712,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2004,27800,4.845420000000001,Inlier
3712,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2006,55000,4.76882,Inlier
3712,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2008,65000,4.556494023904381,Inlier
3712,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2010,68000,3.9247597609561753,Inlier
3713,2,53,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2000,11000,6.186852589641434,Inlier
3714,6,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2000,14000,6.186852589641434,Inlier
3714,6,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2002,24000,5.480178064516129,Inlier
3714,6,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2004,20000,4.845420000000001,Inlier
3714,6,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2006,25000,4.76882,Inlier
3714,6,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2008,30000,4.556494023904381,Inlier
3714,6,50,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2010,23000,3.9247597609561753,Inlier
3719,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,West,2000,16000,6.186852589641434,Inlier
3719,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,West,2002,40000,5.480178064516129,Inlier
3719,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,West,2004,35000,4.845420000000001,Inlier
3719,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,West,2006,29000,4.76882,Inlier
3719,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,West,2008,30000,4.556494023904381,Inlier
3719,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,West,2010,28300,3.9247597609561753,Inlier
3721,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2000,49000,6.186852589641434,Inlier
3721,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2002,52000,5.480178064516129,Inlier
3721,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2004,52000,4.845420000000001,Inlier
3721,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2006,52000,4.76882,Inlier
3721,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2008,56000,4.556494023904381,Inlier
3721,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2010,60300,3.9247597609561753,Inlier
3722,1,48,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2002,52000,5.480178064516129,Inlier
3722,1,48,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2004,58000,4.845420000000001,Inlier
3722,1,48,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2006,55000,4.76882,Inlier
3722,1,48,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2008,80000,4.556494023904381,Inlier
3725,5,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2000,45000,6.186852589641434,Inlier
3725,5,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2002,32000,5.480178064516129,Inlier
3725,5,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2004,400,4.845420000000001,Inlier
3725,5,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2006,23000,4.76882,Inlier
3725,5,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2008,21000,4.556494023904381,Inlier
3725,5,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2010,18000,3.9247597609561753,Inlier
3726,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2000,35000,6.186852589641434,Inlier
3726,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2002,2000,5.480178064516129,Inlier
3726,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2004,27000,4.845420000000001,Inlier
3726,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2006,24000,4.76882,Inlier
3726,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2008,26500,4.556494023904381,Inlier
3726,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2010,26300,3.9247597609561753,Inlier
3730,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2000,20000,6.186852589641434,Inlier
3730,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2002,21000,5.480178064516129,Inlier
3730,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2004,25000,4.845420000000001,Inlier
3730,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2006,25275,4.76882,Inlier
3730,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2008,26000,4.556494023904381,Inlier
3730,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,North Central,2010,26000,3.9247597609561753,Inlier
3734,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,North Central,2000,27000,6.186852589641434,Inlier
3734,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,North Central,2002,27000,5.480178064516129,Inlier
3734,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,North Central,2004,27040,4.845420000000001,Inlier
3734,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,North Central,2006,30000,4.76882,Inlier
3734,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,North Central,2008,25000,4.556494023904381,Inlier
3734,5,47,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Married,North Central,2010,30000,3.9247597609561753,Inlier
3735,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2000,45000,6.186852589641434,Inlier
3735,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2002,56000,5.480178064516129,Inlier
3735,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2004,58000,4.845420000000001,Inlier
3735,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2006,60000,4.76882,Inlier
3735,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2008,56000,4.556494023904381,Inlier
3735,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2010,58000,3.9247597609561753,Inlier
3736,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2000,53000,6.186852589641434,Inlier
3736,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2002,50000,5.480178064516129,Inlier
3736,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2004,50000,4.845420000000001,Inlier
3736,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2006,49000,4.76882,Inlier
3736,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2008,50000,4.556494023904381,Inlier
3736,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2010,56000,3.9247597609561753,Inlier
3737,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2000,49000,6.186852589641434,Inlier
3737,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2002,52000,5.480178064516129,Inlier
3737,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2004,52000,4.845420000000001,Inlier
3737,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2006,58000,4.76882,Inlier
3737,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2008,60000,4.556494023904381,Inlier
3737,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2010,72000,3.9247597609561753,Inlier
3738,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,North Central,2000,11000,6.186852589641434,Inlier
3738,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,North Central,2002,13500,5.480178064516129,Inlier
3738,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,North Central,2004,14333,4.845420000000001,Inlier
3738,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,North Central,2006,18000,4.76882,Inlier
3738,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,North Central,2008,21495,4.556494023904381,Inlier
3738,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,North Central,2010,7500,3.9247597609561753,Inlier
3739,5,49,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2002,15000,5.480178064516129,Inlier
3739,5,49,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2004,14000,4.845420000000001,Inlier
3739,5,49,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2006,16000,4.76882,Inlier
3739,5,49,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2008,21600,4.556494023904381,Inlier
3740,5,48,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,North Central,2000,19,6.186852589641434,Inlier
3740,5,48,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,North Central,2002,54000,5.480178064516129,Inlier
3740,5,48,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,North Central,2004,30000,4.845420000000001,Inlier
3740,5,48,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,North Central,2006,20000,4.76882,Inlier
3740,5,48,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,North Central,2008,13000,4.556494023904381,Inlier
3740,5,48,Non-Black/Non-Hispanic,Female,11TH GRADE,Married,North Central,2010,10000,3.9247597609561753,Inlier
3741,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2000,12000,6.186852589641434,Inlier
3741,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2002,25000,5.480178064516129,Inlier
3741,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2004,18000,4.845420000000001,Inlier
3741,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2006,9300,4.76882,Inlier
3741,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2008,26552,4.556494023904381,Inlier
3742,1,45,Non-Black/Non-Hispanic,Male,10TH GRADE,Divorced,North Central,2000,82000,6.186852589641434,Inlier
3742,1,45,Non-Black/Non-Hispanic,Male,10TH GRADE,Divorced,North Central,2002,75000,5.480178064516129,Inlier
3742,1,45,Non-Black/Non-Hispanic,Male,10TH GRADE,Divorced,North Central,2006,98000,4.76882,Inlier
3742,1,45,Non-Black/Non-Hispanic,Male,10TH GRADE,Divorced,North Central,2010,48000,3.9247597609561753,Inlier
3744,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,North Central,2000,40000,6.186852589641434,Inlier
3744,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,North Central,2002,49000,5.480178064516129,Inlier
3744,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,North Central,2004,70000,4.845420000000001,Inlier
3744,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,North Central,2006,77000,4.76882,Inlier
3744,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,North Central,2008,69000,4.556494023904381,Inlier
3744,5,49,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,North Central,2010,68000,3.9247597609561753,Inlier
3745,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,North Central,2000,26000,6.186852589641434,Inlier
3745,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,North Central,2002,29000,5.480178064516129,Inlier
3745,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,North Central,2004,29640,4.845420000000001,Inlier
3745,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,North Central,2006,32089,4.76882,Inlier
3745,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,North Central,2010,33000,3.9247597609561753,Inlier
3746,5,49,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2002,11000,5.480178064516129,Inlier
3746,5,49,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2004,10000,4.845420000000001,Inlier
3746,5,49,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2006,16390,4.76882,Inlier
3746,5,49,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2008,14000,4.556494023904381,Inlier
3746,5,49,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2010,20000,3.9247597609561753,Inlier
3751,1,46,Non-Black/Non-Hispanic,Male,11TH GRADE,Divorced,North Central,2000,36000,6.186852589641434,Inlier
3751,1,46,Non-Black/Non-Hispanic,Male,11TH GRADE,Divorced,North Central,2002,43000,5.480178064516129,Inlier
3751,1,46,Non-Black/Non-Hispanic,Male,11TH GRADE,Divorced,North Central,2004,43000,4.845420000000001,Inlier
3751,1,46,Non-Black/Non-Hispanic,Male,11TH GRADE,Divorced,North Central,2006,45000,4.76882,Inlier
3751,1,46,Non-Black/Non-Hispanic,Male,11TH GRADE,Divorced,North Central,2008,50000,4.556494023904381,Inlier
3751,1,46,Non-Black/Non-Hispanic,Male,11TH GRADE,Divorced,North Central,2010,52000,3.9247597609561753,Inlier
3754,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2000,24343,6.186852589641434,Inlier
3754,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2002,30000,5.480178064516129,Inlier
3754,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2004,34000,4.845420000000001,Inlier
3754,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2006,33000,4.76882,Inlier
3754,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2008,34000,4.556494023904381,Inlier
3754,5,48,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,North Central,2010,48661,3.9247597609561753,Inlier
3755,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2000,56900,6.186852589641434,Inlier
